ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2022-05-03T17:26:36-0700,,dir,1,4,64,1,1,8589934592,131072,0,0,,1,1,0,MKDIRS,10,22,12381,11315,,,,,2,2,128,256,,,1490,10036,20615,,,,,,,,,,,,,,,,,,,,2.1-0,"/global/homes/g/glock/src/elbencho-testing/src/elbencho/bin.perlmutter/elbencho" "--hosts" "nid004028 nid004029 nid004032 nid004033 " "--threads" "64" "--files" "1" "--size" "8g" "--block" "128k" "--mkdirs" "--write" "--dirsharing" "--resfile" "bw-write.64threads.2104007.out" "--csvfile" "bw-write.64threads.2104007.csv" "--livecsv" "bw-write.64threads.2104007.live.csv" "--liveint" "1000" "--nolive" "/pscratch/sd/g/glock" 
2022-05-03T17:27:20-0700,,dir,1,4,64,1,1,8589934592,131072,0,0,,1,1,0,WRITE,15512,43795,0,5,502248,383076,62781,47884,48,42,1,256,973917,2097152,15512422,31569489,43795248,56,480,37135659,,,,,,,,,,,,,,,,,2.1-0,"/global/homes/g/glock/src/elbencho-testing/src/elbencho/bin.perlmutter/elbencho" "--hosts" "nid004028 nid004029 nid004032 nid004033 " "--threads" "64" "--files" "1" "--size" "8g" "--block" "128k" "--mkdirs" "--write" "--dirsharing" "--resfile" "bw-write.64threads.2104007.out" "--csvfile" "bw-write.64threads.2104007.csv" "--livecsv" "bw-write.64threads.2104007.live.csv" "--liveint" "1000" "--nolive" "/pscratch/sd/g/glock" 
