ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2022-05-03T17:42:33-0700,,dir,1,4,64,1,1,8589934592,131072,0,0,,1,1,0,MKDIRS,2,21,47707,12052,,,,,0,1,128,256,,,521,9449,20449,,,,,,,,,,,,,,,,,,,,2.1-0,"/global/homes/g/glock/src/elbencho-testing/src/elbencho/bin.perlmutter/elbencho" "--hosts" "nid003356 nid003357 nid003360 nid003361 " "--threads" "64" "--files" "1" "--size" "8g" "--block" "128k" "--mkdirs" "--write" "--dirsharing" "--resfile" "bw-write.64threads.2104100.out" "--csvfile" "bw-write.64threads.2104100.csv" "--livecsv" "bw-write.64threads.2104100.live.csv" "--liveint" "250" "--nolive" "/pscratch/sd/g/glock" 
2022-05-03T17:43:10-0700,,dir,1,4,64,1,1,8589934592,131072,0,0,,1,1,0,WRITE,24125,37296,0,6,552137,449833,69017,56229,51,45,1,256,1665098,2097152,24125755,29966014,37295795,60,455,16668968,,,,,,,,,,,,,,,,,2.1-0,"/global/homes/g/glock/src/elbencho-testing/src/elbencho/bin.perlmutter/elbencho" "--hosts" "nid003356 nid003357 nid003360 nid003361 " "--threads" "64" "--files" "1" "--size" "8g" "--block" "128k" "--mkdirs" "--write" "--dirsharing" "--resfile" "bw-write.64threads.2104100.out" "--csvfile" "bw-write.64threads.2104100.csv" "--livecsv" "bw-write.64threads.2104100.live.csv" "--liveint" "250" "--nolive" "/pscratch/sd/g/glock" 
